1479946752.00,45.00,1.50,3.00,45.00,1.00,16.00,3.00,45.00,75.70,19.20,0.00,0.00,86707.50,0.00,-13.09,18.90,1353.80,10.00,241116.00,200300.00
1479948800.00,135.00,0.00,3.00,45.00,0.10,113.00,3.00,45.00,73.40,19.10,0.00,0.00,86692.50,0.00,-13.09,18.90,1351.90,11.00,241116.00,532900.00
1479950848.00,135.00,0.00,0.00,0.00,0.00,135.00,0.00,0.00,71.80,19.10,0.00,0.00,86725.00,0.00,-13.09,18.90,1353.40,11.00,241116.00,1270000.00
1479953792.00,45.00,0.00,1.50,45.00,0.00,45.00,1.50,45.00,73.40,19.70,0.00,0.00,86758.75,0.00,-13.09,18.90,1354.80,12.00,241116.00,2163200.00
1479955840.00,180.00,0.00,1.50,45.00,0.00,180.00,1.50,45.00,73.90,19.40,0.00,0.00,86776.75,0.00,-13.09,18.90,1350.10,12.00,241116.00,2495800.00
1479957760.00,180.00,0.00,0.00,0.00,0.00,180.00,0.00,0.00,77.30,19.30,0.00,0.00,86811.00,0.00,-13.09,18.90,1353.60,11.00,241116.00,3232500.00
1479959808.00,270.00,0.00,1.50,270.00,0.10,270.00,1.50,270.00,76.00,19.40,0.00,0.00,86842.75,0.00,-13.09,18.90,1352.20,11.00,241116.00,3565100.00
1479961856.00,135.00,0.00,1.50,135.00,0.30,131.00,1.50,135.00,74.50,19.60,0.00,0.00,86901.00,0.00,-13.09,18.90,1353.80,9.00,241116.00,4301700.00
1479964672.00,45.00,0.00,1.70,45.00,0.60,45.00,1.50,45.00,70.60,21.30,0.00,0.00,86963.50,0.03,-13.09,18.90,1358.90,11.00,241116.00,5182800.00
1479966720.00,0.00,0.00,1.70,0.00,0.40,0.00,1.50,0.00,71.40,21.70,0.00,0.00,86965.50,0.07,-13.09,18.90,1354.60,10.00,241116.00,5515500.00
1479968768.00,0.00,1.50,3.00,45.00,1.30,16.00,3.00,45.00,69.50,24.20,0.00,0.00,86957.25,0.26,-13.09,18.90,1351.70,10.00,241116.00,6252100.00
1479970688.00,315.00,1.50,6.70,0.00,1.00,348.00,6.00,0.00,59.80,30.10,0.00,0.00,86958.50,0.49,-13.09,18.90,1354.10,10.00,241116.00,6584700.00
1479972736.00,338.00,4.50,10.50,0.00,5.80,354.00,10.50,0.00,48.10,33.20,0.00,0.00,86959.50,0.29,-13.09,18.90,1349.70,10.00,241116.00,7321400.00
1479974528.00,0.00,5.90,13.50,0.00,6.70,1.00,10.50,0.00,48.10,32.50,0.00,0.00,86949.00,0.40,-13.09,18.90,1350.90,10.00,241116.00,8030300.00
1479975680.00,0.00,4.50,13.50,0.00,4.50,349.00,13.50,0.00,46.30,33.60,0.00,0.00,86957.00,0.33,-13.09,18.90,1352.10,10.00,241116.00,8215800.00
1479977728.00,0.00,3.00,12.00,0.00,3.80,334.00,12.00,0.00,45.00,33.00,0.00,0.00,86945.25,0.28,-13.09,18.90,1347.70,8.00,241116.00,8552500.00
1479979776.00,338.00,9.00,10.50,0.00,4.10,345.00,10.50,0.00,44.80,34.20,0.00,0.00,86921.75,0.37,-13.09,18.90,1353.20,11.00,241116.00,9285100.00
1479981696.00,315.00,9.00,13.40,0.00,6.60,354.00,13.40,0.00,46.70,32.40,0.00,0.00,86875.25,0.25,-13.09,18.90,1354.20,12.00,241116.00,10021700.00
1479983744.00,315.00,7.50,15.00,0.00,5.20,333.00,13.50,0.00,47.80,31.90,0.00,0.00,86810.50,0.61,-13.09,18.90,1354.60,12.00,241116.00,10354300.00
1479986688.00,315.00,7.50,12.00,0.00,5.60,351.00,12.00,0.00,31.70,40.70,0.00,0.00,86717.50,0.27,-13.09,18.90,1352.60,9.00,241116.00,11235400.00
1479988608.00,0.00,7.40,10.50,315.00,4.10,192.00,10.50,315.00,32.20,39.90,0.00,0.00,86655.75,0.24,-13.09,18.90,1354.80,12.00,241116.00,11572500.00
1479990656.00,315.00,1.50,11.90,315.00,4.60,341.00,11.90,315.00,30.00,40.70,0.00,0.00,86576.75,0.48,-13.09,18.90,1355.20,12.00,241116.00,12305100.00
1479992704.00,0.00,1.50,10.50,0.00,2.40,337.00,7.50,315.00,29.20,40.10,0.00,0.00,86535.50,0.16,-13.09,18.90,1354.70,12.00,241116.00,13041700.00
1479994624.00,338.00,3.00,11.90,0.00,2.40,344.00,11.90,0.00,39.50,34.00,0.00,0.00,86513.00,0.15,-13.09,18.90,1356.50,12.00,241116.00,13374300.00
1479996544.00,0.00,1.50,6.10,0.00,2.00,337.00,6.10,0.00,39.40,34.10,0.00,0.00,86494.75,0.20,-13.09,18.90,1358.20,11.00,241116.00,14090400.00
1479997696.00,315.00,1.50,7.50,0.00,0.70,15.00,6.00,338.00,35.40,35.70,0.00,0.00,86476.50,0.16,-13.09,18.90,1355.80,12.00,241116.00,14275900.00
